Classifier,Evaluation,Correct,ModelTime,Time,NumOfFeature,Features
J48,InfoGainAttributeEval,7852.0,0.390510759,3.984906377,15,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28
J48,InfoGainAttributeEval,7818.0,0.397768219,3.869340216,14,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect
J48,InfoGainAttributeEval,7803.0,0.3741011,3.740341066,13,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm
J48,InfoGainAttributeEval,7738.0,0.361160698,3.516556174,12,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37
J48,InfoGainAttributeEval,7698.0,0.346936297,3.446740178,11,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology
J48,InfoGainAttributeEval,7753.0,0.297079653,3.175852038,10,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2
J48,InfoGainAttributeEval,7690.0,0.309224346,3.166555812,9,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2
J48,InfoGainAttributeEval,7668.0,0.296587191,3.091350571,8,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am
J48,InfoGainAttributeEval,7609.0,0.274216749,2.829940473,7,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology
J48,InfoGainAttributeEval,7413.0,0.243308709,2.496972587,6,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9
J48,InfoGainAttributeEval,7160.0,0.246936106,2.454439058,5,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0
J48,InfoGainAttributeEval,7002.0,0.233516585,2.416323822,4,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points
J48,InfoGainAttributeEval,6377.0,0.170987182,1.633148847,3,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways
J48,InfoGainAttributeEval,5858.0,0.087890497,0.812874813,2,Elevation-Wilderness_Area3
J48,InfoGainAttributeEval,5858.0,0.08677094,0.823600512,1,Elevation
J48,GainRatioAttributeEval,7952.0,0.767706997,6.868653879,54,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect-Hillshade_Noon-Soil_Type14-Soil_Type24-Soil_Type6
J48,GainRatioAttributeEval,7956.0,0.734289467,7.06035039,53,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect-Hillshade_Noon-Soil_Type14-Soil_Type24
J48,GainRatioAttributeEval,7956.0,0.698627715,6.940053458,52,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect-Hillshade_Noon-Soil_Type14
J48,GainRatioAttributeEval,7956.0,0.7055283,6.909304237,51,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect-Hillshade_Noon
J48,GainRatioAttributeEval,7973.0,0.660383397,6.565291451,50,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect
J48,GainRatioAttributeEval,7972.0,0.632999615,6.155667644,49,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm
J48,GainRatioAttributeEval,8003.0,0.626864636,6.089660932,48,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope
J48,GainRatioAttributeEval,8003.0,0.57678289,5.761117597,47,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15
J48,GainRatioAttributeEval,7966.0,0.553074163,5.413619156,46,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology
J48,GainRatioAttributeEval,7965.0,0.537670349,5.361925651,45,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am
J48,GainRatioAttributeEval,7979.0,0.490791703,4.962036146,44,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10
J48,GainRatioAttributeEval,7989.0,0.510616712,4.823138115,43,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32
J48,GainRatioAttributeEval,7974.0,0.46180531,4.690603633,42,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points
J48,GainRatioAttributeEval,7862.0,0.431761174,4.412103725,41,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33
J48,GainRatioAttributeEval,7761.0,0.410497059,4.082028159,40,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology
J48,GainRatioAttributeEval,7733.0,0.354845052,3.885079429,39,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3
J48,GainRatioAttributeEval,7583.0,0.359982912,3.615794682,38,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30
J48,GainRatioAttributeEval,7460.0,0.37790389,3.424831315,37,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26
J48,GainRatioAttributeEval,7454.0,0.339562539,3.343957584,36,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18
J48,GainRatioAttributeEval,7434.0,0.325175107,3.245633313,35,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31
J48,GainRatioAttributeEval,7403.0,0.305055397,3.177604288,34,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19
J48,GainRatioAttributeEval,7373.0,0.312715793,3.114726197,33,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27
J48,GainRatioAttributeEval,7362.0,0.293971424,3.057271658,32,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25
J48,GainRatioAttributeEval,7356.0,0.29027066,3.002736424,31,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23
J48,GainRatioAttributeEval,7354.0,0.29012216,2.876463198,30,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1
J48,GainRatioAttributeEval,7307.0,0.285334399,2.891860734,29,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways
J48,GainRatioAttributeEval,6836.0,0.184749573,1.897357756,28,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4
J48,GainRatioAttributeEval,6767.0,0.17650106,1.76674943,27,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22
J48,GainRatioAttributeEval,6751.0,0.17409364,1.668121228,26,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16
J48,GainRatioAttributeEval,6686.0,0.161829167,1.65246019,25,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7
J48,GainRatioAttributeEval,6676.0,0.164154562,1.597114136,24,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20
J48,GainRatioAttributeEval,6644.0,0.164129388,1.560429528,23,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0
J48,GainRatioAttributeEval,6627.0,0.154524304,1.547611258,22,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2
